ID,Posted at,Screen name,Text
456825374752509953,2014-04-17 16:03:51 +0000,unimediamd,Presa din FR: Ucraina interzice intrarea pe teritoriul său a bărbaților cu cetățenie rusă - http://t.co/jcMdxxQP2b
456799096817205248,2014-04-17 14:19:26 +0000,unimediamd,Duca a câștigat alegerile la AȘM - http://t.co/Z13ClzprEb
456789004512669696,2014-04-17 13:39:20 +0000,unimediamd,IMPORTANT: Parlamentul European dă drept Moldovei să ceară intrarea în UE - http://t.co/1Ybu6kLr0p
456782021700775936,2014-04-17 13:11:35 +0000,unimediamd,Caricatura Zilei: La arat - http://t.co/F9HlXtV9PT
456779720873345024,2014-04-17 13:02:26 +0000,unimediamd,LIVE: Mircea Snegur în studioul UNIMEDIA - http://t.co/NndC1rzP2I
456770040973389824,2014-04-17 12:23:58 +0000,unimediamd,Cât costă același coș cu produse în diverse magazine din Chișinău - http://t.co/vpH6SjPfDe
456757916054204417,2014-04-17 11:35:48 +0000,unimediamd,Dumitru Țîra lansează RealitateaTV în Moldova - http://t.co/J2oAAhH3jz
456753208791015424,2014-04-17 11:17:05 +0000,unimediamd,Twitter: Ce întrebări a primit Putin în cadrul conferinței de astăzi - http://t.co/aO9xsNMC6p
456752585156743168,2014-04-17 11:14:37 +0000,unimediamd,Ce spune Vladimir Putin despre problema transnistreană - http://t.co/J34sk1pGVh
456744278794846208,2014-04-17 10:41:36 +0000,unimediamd,(video) Băsescu: A surprins abordarea lui Filat! Chișinăul a fost foarte isteț! - http://t.co/UsMHODHW8Z
456692592885768192,2014-04-17 07:16:13 +0000,unimediamd,"(video) Președintele României: Voi vota partidul lui Eugen Tomac, originar din Basarabia - http://t.co/Pwey5mSGOb"
456687027866451970,2014-04-17 06:54:06 +0000,unimediamd,"Preşedintele Judecătoriei din Glodeni, prins cu mită de 10 mii lei - http://t.co/JnbXQDoISJ"
456686249487519746,2014-04-17 06:51:01 +0000,unimediamd,Ion Varta îl face praf pe Valeriu Pasat înainte de alegerile preşedintelui Academiei de Științe a RM - http://t.co/epG3dZjE9h
456685568693239808,2014-04-17 06:48:19 +0000,unimediamd,(video) Reprezentant UE: Moldova ar putea solicita statutul de candidat UE în 2018 - http://t.co/zyN32caE3w
